from_stop_id,to_stop_id,transfer_type,min_transfer_time
IDFM:23136,IDFM:29191,2,138
IDFM:29895,IDFM:29115,2,83
IDFM:8524,IDFM:479723,2,274
IDFM:37701,IDFM:39532,2,117
IDFM:7910,IDFM:7909,2,228
IDFM:22721,IDFM:22718,2,347
IDFM:492116,IDFM:491560,2,267
IDFM:29448,IDFM:463028,2,348
IDFM:3629,IDFM:3628,2,290
IDFM:32298,IDFM:34509,2,195
IDFM:24861,IDFM:471489,2,135
IDFM:28258,IDFM:21996,2,334
IDFM:12735,IDFM:420895,2,213
IDFM:monomodalStopPlace:473087,IDFM:33541,2,16
IDFM:19884,IDFM:8259,2,72
IDFM:463224,IDFM:22385,2,120
IDFM:20045,IDFM:20046,2,60
IDFM:24783,IDFM:24787,2,365
IDFM:8243,IDFM:25932,2,296
IDFM:34837,IDFM:34798,2,257
IDFM:28441,IDFM:39363,2,60
IDFM:492723,IDFM:480118,2,313
IDFM:28876,IDFM:28874,2,14
IDFM:494600,IDFM:477718,2,60
IDFM:471800,IDFM:477888,2,192
IDFM:5782,IDFM:421018,2,369
IDFM:39720,IDFM:27476,2,284
IDFM:5975,IDFM:5832,2,123
IDFM:8330,IDFM:27260,2,379
IDFM:462980,IDFM:492187,2,583
IDFM:monomodalStopPlace:43246,IDFM:472057,2,54
IDFM:29788,IDFM:8307,2,60
IDFM:24842,IDFM:24844,2,174
IDFM:24441,IDFM:426997,2,115
IDFM:425661,IDFM:21083,2,60
IDFM:23582,IDFM:30123,2,160
IDFM:463611,IDFM:40055,2,361
IDFM:22101,IDFM:36903,2,263
IDFM:471968,IDFM:471482,2,119
IDFM:486878,IDFM:479185,2,188
IDFM:426151,IDFM:36665,2,145
IDFM:22140,IDFM:11980,2,294
IDFM:31684,IDFM:31683,2,60
IDFM:492657,IDFM:413381,2,215
IDFM:26536,IDFM:480761,2,260
IDFM:462946,IDFM:462963,2,109
IDFM:480564,IDFM:28735,2,84
IDFM:493110,IDFM:479882,2,96
IDFM:17849,IDFM:19947,2,281
IDFM:27948,IDFM:27938,2,368
IDFM:40017,IDFM:27006,2,301
IDFM:39665,IDFM:39617,2,238
IDFM:17072,IDFM:17075,2,351
IDFM:37769,IDFM:30087,2,321
IDFM:32634,IDFM:413516,2,374
IDFM:463565,IDFM:8439,2,234
IDFM:30278,IDFM:30390,2,320
IDFM:482611,IDFM:21986,2,291
IDFM:15424,IDFM:15410,2,265
IDFM:491713,IDFM:463941,2,266
IDFM:7676,IDFM:7675,2,60
IDFM:37578,IDFM:463146,2,354
IDFM:24975,IDFM:24986,2,266
IDFM:16551,IDFM:16549,2,357
IDFM:463045,IDFM:26780,2,245
IDFM:425364,IDFM:425363,2,113
IDFM:11795,IDFM:462248,2,60
IDFM:41805,IDFM:28350,2,327
IDFM:8295,IDFM:30036,2,307
IDFM:419405,IDFM:482345,2,295
IDFM:7340,IDFM:7345,2,355
IDFM:25641,IDFM:7921,2,367
IDFM:28385,IDFM:463074,2,366
IDFM:19399,IDFM:18936,2,364
IDFM:480514,IDFM:33051,2,60
IDFM:18191,IDFM:3486,2,297
IDFM:15908,IDFM:15809,2,352
IDFM:472147,IDFM:18879,2,364
IDFM:39603,IDFM:488834,2,166
IDFM:29467,IDFM:27428,2,274
IDFM:27596,IDFM:27595,2,360
IDFM:30927,IDFM:30308,2,179
IDFM:463170,IDFM:24260,2,253
IDFM:488024,IDFM:17894,2,398
IDFM:486513,IDFM:462440,2,127
IDFM:15192,IDFM:22329,2,371
IDFM:36297,IDFM:478882,2,306
IDFM:421203,IDFM:29812,2,113
IDFM:471241,IDFM:40408,2,60
IDFM:463197,IDFM:427369,2,447
IDFM:486498,IDFM:36599,2,225
IDFM:463809,IDFM:463813,2,201
IDFM:23787,IDFM:37040,2,120
IDFM:480162,IDFM:480165,2,60
IDFM:24798,IDFM:23648,2,339
IDFM:40528,IDFM:494637,2,137
IDFM:422957,IDFM:29730,2,208
IDFM:495685,IDFM:495686,2,60
IDFM:427352,IDFM:24034,2,65
IDFM:15100,IDFM:416751,2,329
IDFM:35253,IDFM:2741,2,158
IDFM:8724,IDFM:8757,2,121
IDFM:32297,IDFM:492827,2,335
IDFM:33052,IDFM:monomodalStopPlace:47669,2,260
IDFM:17894,IDFM:17893,2,60
IDFM:415378,IDFM:462056,2,369
IDFM:22230,IDFM:27085,2,320
IDFM:21974,IDFM:40580,2,203
IDFM:427867,IDFM:14237,2,277
IDFM:35827,IDFM:25263,2,179
IDFM:21918,IDFM:28410,2,207
IDFM:492477,IDFM:492478,2,334
IDFM:24788,IDFM:24789,2,368
IDFM:36268,IDFM:8058,2,60
IDFM:23692,IDFM:23689,2,173
IDFM:23470,IDFM:27316,2,342
IDFM:28289,IDFM:427515,2,321
IDFM:15468,IDFM:15547,2,85
IDFM:18331,IDFM:18591,2,287
IDFM:486751,IDFM:8525,2,299
IDFM:425637,IDFM:2995,2,117
IDFM:493350,IDFM:493343,2,136
IDFM:19447,IDFM:19334,2,231
IDFM:monomodalStopPlace:49075,IDFM:5568,2,56
IDFM:27325,IDFM:25514,2,305
IDFM:monomodalStopPlace:470535,IDFM:34868,2,69
IDFM:25817,IDFM:monomodalStopPlace:47875,2,363
IDFM:491713,IDFM:36633,2,136
IDFM:26515,IDFM:26517,2,322
IDFM:22739,IDFM:420865,2,390
IDFM:34281,IDFM:413156,2,60
IDFM:22094,IDFM:37389,2,359
IDFM:477632,IDFM:8157,2,323
IDFM:426357,IDFM:6146,2,356
IDFM:480760,IDFM:22073,2,271
IDFM:37909,IDFM:12405,2,277
IDFM:3953,IDFM:2508,2,232
IDFM:22077,IDFM:18205,2,182
IDFM:13498,IDFM:34518,2,303
IDFM:5807,IDFM:461866,2,363
IDFM:39931,IDFM:42121,2,368
IDFM:16317,IDFM:monomodalStopPlace:473357,2,62
IDFM:486837,IDFM:12098,2,313
IDFM:32787,IDFM:32786,2,114
IDFM:4294,IDFM:4293,2,227
IDFM:40058,IDFM:15194,2,315
IDFM:34161,IDFM:22761,2,338
IDFM:14390,IDFM:30053,2,309
IDFM:26191,IDFM:39362,2,228
IDFM:493397,IDFM:493391,2,188
IDFM:28026,IDFM:22145,2,186
IDFM:480369,IDFM:24415,2,147
IDFM:15475,IDFM:15685,2,227
IDFM:463060,IDFM:463079,2,126
IDFM:427369,IDFM:463580,2,105
IDFM:15471,IDFM:35865,2,253
IDFM:7432,IDFM:483244,2,93
IDFM:426710,IDFM:39981,2,105
IDFM:36234,IDFM:36394,2,60
IDFM:22357,IDFM:25123,2,375
IDFM:20233,IDFM:4193,2,171
IDFM:24785,IDFM:27346,2,256
IDFM:480465,IDFM:420339,2,201
IDFM:26142,IDFM:26191,2,83
IDFM:423519,IDFM:419540,2,346
IDFM:37614,IDFM:490793,2,122
IDFM:29821,IDFM:27711,2,60
IDFM:419854,IDFM:419851,2,60
IDFM:23557,IDFM:23037,2,191
IDFM:monomodalStopPlace:473584,IDFM:495199,2,196
IDFM:28413,IDFM:24008,2,370
IDFM:463092,IDFM:492780,2,256
IDFM:33843,IDFM:33810,2,293
IDFM:492658,IDFM:26635,2,60
IDFM:22556,IDFM:461876,2,278
IDFM:6562,IDFM:6561,2,60
IDFM:27075,IDFM:463184,2,221
IDFM:28121,IDFM:35144,2,64
IDFM:27069,IDFM:25546,2,298
IDFM:485866,IDFM:11365,2,382
IDFM:39817,IDFM:24111,2,188
IDFM:39556,IDFM:21807,2,287
IDFM:26756,IDFM:28524,2,213
IDFM:36812,IDFM:23508,2,362
IDFM:2153,IDFM:33393,2,178
IDFM:18239,IDFM:492528,2,345
IDFM:15891,IDFM:15890,2,60
IDFM:19739,IDFM:25567,2,361
IDFM:4859,IDFM:4858,2,118
IDFM:22123,IDFM:27969,2,209
IDFM:7525,IDFM:7554,2,194
IDFM:21737,IDFM:492489,2,214
IDFM:monomodalStopPlace:43072,IDFM:471077,2,82
IDFM:30925,IDFM:30864,2,330
IDFM:monomodalStopPlace:43536,IDFM:36903,2,191
IDFM:29932,IDFM:426394,2,295
IDFM:480168,IDFM:15913,2,60
IDFM:8525,IDFM:493338,2,254
IDFM:15677,IDFM:15678,2,115
IDFM:19322,IDFM:19379,2,310
IDFM:5079,IDFM:413319,2,298
IDFM:37421,IDFM:37420,2,60
IDFM:463136,IDFM:427159,2,216
IDFM:36490,IDFM:22774,2,308
IDFM:491569,IDFM:495786,2,162
IDFM:2665,IDFM:2666,2,203
IDFM:22038,IDFM:22640,2,158
IDFM:39817,IDFM:25631,2,263
IDFM:419600,IDFM:488614,2,229
IDFM:463214,IDFM:22236,2,17
IDFM:427527,IDFM:22993,2,102
IDFM:26100,IDFM:34120,2,115
IDFM:16433,IDFM:16457,2,178
IDFM:19884,IDFM:29371,2,329
IDFM:32526,IDFM:32516,2,208
IDFM:40728,IDFM:40731,2,228
IDFM:37968,IDFM:490476,2,368
IDFM:19154,IDFM:39254,2,248
IDFM:35861,IDFM:35862,2,120
IDFM:492463,IDFM:27797,2,77
IDFM:2293,IDFM:478512,2,126
IDFM:8918,IDFM:8603,2,226
IDFM:monomodalStopPlace:473052,IDFM:470965,2,25
IDFM:495782,IDFM:495743,2,377
IDFM:23970,IDFM:20153,2,256
IDFM:25781,IDFM:22106,2,268
IDFM:20933,IDFM:21011,2,142
IDFM:13400,IDFM:477168,2,60
IDFM:493253,IDFM:462985,2,298
IDFM:21045,IDFM:486658,2,382
IDFM:8486,IDFM:monomodalStopPlace:43076,2,231
IDFM:37128,IDFM:463234,2,196
IDFM:37512,IDFM:37510,2,175
IDFM:15509,IDFM:15596,2,368
IDFM:25843,IDFM:413079,2,286
IDFM:416661,IDFM:416658,2,134
IDFM:7971,IDFM:28276,2,296
IDFM:22772,IDFM:23466,2,350
IDFM:19909,IDFM:19910,2,60
IDFM:462436,IDFM:25770,2,239
IDFM:5757,IDFM:5750,2,282
IDFM:25184,IDFM:8251,2,359
IDFM:479717,IDFM:18816,2,337
IDFM:23333,IDFM:26372,2,66
IDFM:12070,IDFM:20459,2,60
IDFM:2384,IDFM:monomodalStopPlace:43196,2,344
IDFM:427405,IDFM:492169,2,86
IDFM:28364,IDFM:28359,2,280
IDFM:33313,IDFM:33314,2,95
IDFM:7895,IDFM:22352,2,60
IDFM:22807,IDFM:39488,2,339
IDFM:493781,IDFM:11387,2,313
IDFM:28611,IDFM:23787,2,173
IDFM:21916,IDFM:494360,2,232
IDFM:16372,IDFM:16371,2,60
IDFM:9008,IDFM:8907,2,277
IDFM:27958,IDFM:27208,2,162
IDFM:36889,IDFM:423939,2,334
IDFM:10279,IDFM:25642,2,214
IDFM:17204,IDFM:17545,2,317
IDFM:34581,IDFM:32311,2,313
IDFM:424251,IDFM:39013,2,153
IDFM:18205,IDFM:460563,2,331
IDFM:11472,IDFM:20336,2,339
IDFM:478659,IDFM:18991,2,219
IDFM:2446,IDFM:2445,2,60
IDFM:25325,IDFM:490897,2,355
IDFM:37803,IDFM:27285,2,61
IDFM:413102,IDFM:monomodalStopPlace:58875,2,214
IDFM:481022,IDFM:480999,2,354
IDFM:26140,IDFM:28784,2,60
IDFM:492895,IDFM:492599,2,217
IDFM:426429,IDFM:471675,2,283
IDFM:monomodalStopPlace:43188,IDFM:23077,2,242
IDFM:29104,IDFM:492727,2,217
IDFM:17541,IDFM:16909,2,225
IDFM:491753,IDFM:486751,2,60
IDFM:486262,IDFM:486263,2,60
IDFM:34462,IDFM:477594,2,313
IDFM:19084,IDFM:38167,2,363
IDFM:21926,IDFM:470840,2,345
IDFM:36903,IDFM:23722,2,183
IDFM:20462,IDFM:28216,2,195
IDFM:21968,IDFM:21984,2,343
IDFM:477771,IDFM:477799,2,363
IDFM:6784,IDFM:474188,2,347
IDFM:33047,IDFM:33048,2,74
IDFM:9752,IDFM:36207,2,60
IDFM:4179,IDFM:4178,2,60
IDFM:8902,IDFM:8668,2,180
IDFM:485864,IDFM:11365,2,371
IDFM:427538,IDFM:22158,2,296
IDFM:37456,IDFM:37428,2,149
IDFM:19233,IDFM:16748,2,301
IDFM:479005,IDFM:26684,2,60
IDFM:23880,IDFM:23873,2,161
IDFM:493577,IDFM:monomodalStopPlace:43239,2,488
IDFM:21083,IDFM:411694,2,123
IDFM:monomodalStopPlace:46990,IDFM:25009,2,326
IDFM:37283,IDFM:monomodalStopPlace:43172,2,251
IDFM:37780,IDFM:427171,2,269
IDFM:424829,IDFM:28202,2,352
IDFM:4033,IDFM:3560,2,143
IDFM:25370,IDFM:35166,2,346
IDFM:4319,IDFM:20637,2,61
IDFM:15186,IDFM:18820,2,300
IDFM:24671,IDFM:24487,2,60
IDFM:5558,IDFM:5277,2,186
IDFM:30658,IDFM:42083,2,295
IDFM:31273,IDFM:31300,2,60
IDFM:33057,IDFM:33524,2,299
IDFM:490590,IDFM:40403,2,93
IDFM:485913,IDFM:23165,2,379
IDFM:27638,IDFM:monomodalStopPlace:473288,2,364
IDFM:23301,IDFM:29301,2,100
IDFM:8426,IDFM:485324,2,91
IDFM:28435,IDFM:37378,2,161
IDFM:24917,IDFM:34320,2,339
IDFM:477152,IDFM:477129,2,60
IDFM:monomodalStopPlace:47325,IDFM:492418,2,5
IDFM:26071,IDFM:40611,2,191
IDFM:24986,IDFM:24976,2,327
IDFM:31559,IDFM:31560,2,351
IDFM:485179,IDFM:492249,2,78
IDFM:24275,IDFM:36494,2,110
IDFM:492185,IDFM:472520,2,107
IDFM:39500,IDFM:39496,2,237
IDFM:477043,IDFM:411550,2,267
IDFM:23368,IDFM:22465,2,242
IDFM:28479,IDFM:23727,2,244
IDFM:421063,IDFM:493317,2,273
IDFM:421846,IDFM:14591,2,109
IDFM:22052,IDFM:22932,2,229
IDFM:472483,IDFM:471399,2,67
IDFM:13370,IDFM:477125,2,260
IDFM:30152,IDFM:7769,2,193
IDFM:36638,IDFM:26831,2,233
IDFM:22568,IDFM:29482,2,340
IDFM:38125,IDFM:40681,2,377
IDFM:471036,IDFM:420488,2,347
IDFM:491893,IDFM:491891,2,60
IDFM:42106,IDFM:460878,2,330
IDFM:28711,IDFM:486410,2,241
IDFM:29935,IDFM:415321,2,350
IDFM:27449,IDFM:8046,2,295
IDFM:472414,IDFM:21083,2,87
IDFM:415296,IDFM:29477,2,166
IDFM:26264,IDFM:26273,2,60
IDFM:12520,IDFM:12493,2,341
IDFM:38614,IDFM:38417,2,214
IDFM:2137,IDFM:413391,2,338
IDFM:22739,IDFM:39724,2,349
IDFM:27787,IDFM:27856,2,188
IDFM:35179,IDFM:22236,2,334
IDFM:422061,IDFM:11554,2,133
IDFM:25851,IDFM:8246,2,60
IDFM:477771,IDFM:478528,2,83
IDFM:413162,IDFM:413090,2,60
IDFM:472536,IDFM:471446,2,16
IDFM:471377,IDFM:31322,2,367
IDFM:28632,IDFM:472541,2,232
IDFM:37232,IDFM:28615,2,60
IDFM:37079,IDFM:26545,2,278
IDFM:19714,IDFM:5921,2,109
IDFM:478392,IDFM:463061,2,344
IDFM:462565,IDFM:463940,2,270
IDFM:41819,IDFM:37889,2,375
IDFM:28128,IDFM:40583,2,310
IDFM:36547,IDFM:39751,2,244
IDFM:6786,IDFM:6787,2,141
IDFM:3012,IDFM:2996,2,318
IDFM:427203,IDFM:20421,2,135
IDFM:2717,IDFM:486905,2,349
IDFM:16135,IDFM:16171,2,233
IDFM:472560,IDFM:monomodalStopPlace:58572,2,327
IDFM:426060,IDFM:monomodalStopPlace:43192,2,338
IDFM:16681,IDFM:16709,2,108
IDFM:19903,IDFM:12066,2,243
IDFM:22042,IDFM:480757,2,371
IDFM:463177,IDFM:22971,2,206
IDFM:21428,IDFM:21429,2,60
IDFM:27479,IDFM:462557,2,357
IDFM:14034,IDFM:14051,2,133
IDFM:13711,IDFM:13704,2,261
IDFM:463185,IDFM:37391,2,339
IDFM:419257,IDFM:17891,2,404
IDFM:30159,IDFM:28031,2,200
IDFM:41901,IDFM:29570,2,189
IDFM:24955,IDFM:24953,2,336
IDFM:492042,IDFM:426672,2,373
IDFM:24972,IDFM:463771,2,331
IDFM:7420,IDFM:7449,2,306
IDFM:15428,IDFM:15427,2,60
IDFM:21937,IDFM:493008,2,201
IDFM:28543,IDFM:27860,2,287
IDFM:22298,IDFM:7898,2,137
IDFM:493467,IDFM:483898,2,187
IDFM:29322,IDFM:23589,2,61
IDFM:22434,IDFM:36594,2,192
IDFM:10848,IDFM:12899,2,315
IDFM:41446,IDFM:482437,2,60
IDFM:483715,IDFM:11295,2,60
IDFM:38618,IDFM:38452,2,318
IDFM:472217,IDFM:21258,2,237
IDFM:494541,IDFM:479418,2,209
IDFM:21792,IDFM:424416,2,60
IDFM:495030,IDFM:39283,2,60
IDFM:2659,IDFM:monomodalStopPlace:43110,2,240
IDFM:40533,IDFM:495706,2,60
IDFM:491772,IDFM:471724,2,212
IDFM:11536,IDFM:11537,2,311
IDFM:32291,IDFM:34438,2,311
IDFM:12002,IDFM:12003,2,102
IDFM:17911,IDFM:17956,2,212
IDFM:12258,IDFM:12064,2,240
IDFM:477522,IDFM:14068,2,222
IDFM:15743,IDFM:15419,2,231
IDFM:28153,IDFM:26803,2,361
IDFM:22636,IDFM:26174,2,60
IDFM:15934,IDFM:15935,2,89
IDFM:monomodalStopPlace:473244,IDFM:494098,2,124
IDFM:27869,IDFM:21407,2,381
IDFM:11882,IDFM:3063,2,271
IDFM:484452,IDFM:30839,2,327
IDFM:37141,IDFM:22032,2,228
IDFM:18716,IDFM:40824,2,278
IDFM:5338,IDFM:9921,2,223
IDFM:8218,IDFM:41699,2,293
IDFM:12739,IDFM:12706,2,355
IDFM:13293,IDFM:413234,2,270
IDFM:23881,IDFM:23876,2,308
IDFM:14810,IDFM:17441,2,60
IDFM:41425,IDFM:36409,2,242
IDFM:14174,IDFM:13758,2,372
IDFM:30947,IDFM:30872,2,168
IDFM:7895,IDFM:29239,2,60
IDFM:10105,IDFM:40401,2,84
IDFM:463674,IDFM:42079,2,185
IDFM:480041,IDFM:491548,2,86
IDFM:16482,IDFM:21543,2,62
IDFM:426060,IDFM:2183,2,325
IDFM:33455,IDFM:33544,2,292
IDFM:35180,IDFM:486602,2,308
IDFM:38734,IDFM:22544,2,85
IDFM:36152,IDFM:23371,2,358
IDFM:41989,IDFM:7995,2,198
IDFM:35652,IDFM:35657,2,275
IDFM:36779,IDFM:28806,2,379
IDFM:37768,IDFM:37767,2,70
IDFM:11381,IDFM:11383,2,254
IDFM:30119,IDFM:29316,2,381
IDFM:27432,IDFM:27433,2,315
IDFM:471296,IDFM:463955,2,67
IDFM:18299,IDFM:26802,2,60
IDFM:33395,IDFM:24109,2,60
IDFM:32987,IDFM:monomodalStopPlace:473086,2,10
IDFM:39490,IDFM:462967,2,251
IDFM:38710,IDFM:38013,2,288
IDFM:15373,IDFM:41658,2,375
IDFM:2497,IDFM:2498,2,60
IDFM:37169,IDFM:37521,2,99
IDFM:21068,IDFM:22254,2,175
IDFM:485511,IDFM:479272,2,60
IDFM:24336,IDFM:420570,2,78
IDFM:9079,IDFM:8656,2,195
IDFM:36133,IDFM:23261,2,329
IDFM:26619,IDFM:492273,2,121
IDFM:23256,IDFM:18718,2,329
IDFM:18935,IDFM:19328,2,225
IDFM:22216,IDFM:463015,2,22
IDFM:487117,IDFM:8498,2,370
IDFM:19139,IDFM:478658,2,60
IDFM:10229,IDFM:21782,2,344
IDFM:27125,IDFM:462968,2,200
IDFM:39321,IDFM:39323,2,359
IDFM:37034,IDFM:37845,2,61
IDFM:26036,IDFM:484464,2,60
IDFM:37112,IDFM:37398,2,255
IDFM:492923,IDFM:37852,2,118
IDFM:4539,IDFM:4538,2,104
IDFM:39921,IDFM:37127,2,259
IDFM:40006,IDFM:9130,2,372
IDFM:31077,IDFM:monomodalStopPlace:45763,2,236
IDFM:20684,IDFM:20553,2,356
IDFM:4202,IDFM:4204,2,184
IDFM:10070,IDFM:22331,2,379
IDFM:4486,IDFM:415267,2,90
IDFM:490997,IDFM:26101,2,320
IDFM:36487,IDFM:24859,2,162
IDFM:494142,IDFM:10821,2,241
IDFM:3020,IDFM:3013,2,164
IDFM:419295,IDFM:419292,2,63
IDFM:39572,IDFM:39730,2,75
IDFM:472104,IDFM:491507,2,107
IDFM:15588,IDFM:15574,2,173
IDFM:24064,IDFM:27343,2,206
IDFM:24248,IDFM:22768,2,333
IDFM:25111,IDFM:492116,2,194
IDFM:19794,IDFM:monomodalStopPlace:47940,2,272
IDFM:29316,IDFM:30119,2,381
IDFM:11981,IDFM:422947,2,92
IDFM:13250,IDFM:23094,2,100
IDFM:22218,IDFM:22719,2,330
IDFM:424135,IDFM:5763,2,124
IDFM:35187,IDFM:41958,2,241
IDFM:11307,IDFM:462118,2,290
IDFM:38160,IDFM:495029,2,381
IDFM:463042,IDFM:25399,2,204
IDFM:25156,IDFM:27408,2,172
IDFM:30750,IDFM:monomodalStopPlace:473278,2,6
IDFM:493000,IDFM:492992,2,292
IDFM:36597,IDFM:21161,2,77
IDFM:427598,IDFM:478650,2,60
IDFM:470685,IDFM:monomodalStopPlace:47684,2,12
IDFM:37409,IDFM:37408,2,60
IDFM:462944,IDFM:463237,2,315
IDFM:12715,IDFM:12711,2,255
IDFM:24145,IDFM:24146,2,230
IDFM:monomodalStopPlace:462398,IDFM:494986,2,237
IDFM:494990,IDFM:28632,2,359
IDFM:15271,IDFM:26062,2,279
IDFM:29192,IDFM:21303,2,343
IDFM:491367,IDFM:8056,2,272
IDFM:425314,IDFM:9711,2,60
IDFM:27266,IDFM:23753,2,190
IDFM:37363,IDFM:463963,2,240
IDFM:20652,IDFM:40357,2,88
IDFM:39917,IDFM:37117,2,60
IDFM:495924,IDFM:480435,2,60
IDFM:22225,IDFM:491007,2,385
IDFM:23163,IDFM:24669,2,347
IDFM:13088,IDFM:13089,2,60
IDFM:29827,IDFM:486658,2,325
IDFM:18485,IDFM:18491,2,322
IDFM:427369,IDFM:36281,2,230
IDFM:417064,IDFM:413564,2,264
IDFM:9104,IDFM:25758,2,358
IDFM:17969,IDFM:18004,2,225
IDFM:34940,IDFM:420897,2,60
IDFM:29435,IDFM:29442,2,219
IDFM:40153,IDFM:493438,2,251
IDFM:40790,IDFM:478950,2,111
IDFM:28768,IDFM:24913,2,135
IDFM:20887,IDFM:20873,2,60
IDFM:472522,IDFM:5679,2,60
IDFM:26862,IDFM:8119,2,279
IDFM:28615,IDFM:28614,2,247
IDFM:22133,IDFM:426972,2,282
IDFM:5732,IDFM:5730,2,256
IDFM:31614,IDFM:31615,2,60
IDFM:20908,IDFM:20920,2,60
IDFM:25630,IDFM:26151,2,322
IDFM:20544,IDFM:monomodalStopPlace:44602,2,260
IDFM:492210,IDFM:8476,2,351
IDFM:472414,IDFM:35732,2,107
IDFM:21284,IDFM:21428,2,343
IDFM:20640,IDFM:20674,2,275
IDFM:40387,IDFM:26810,2,254
IDFM:494998,IDFM:478591,2,302
IDFM:413259,IDFM:413258,2,64
IDFM:22717,IDFM:486904,2,93
IDFM:2421,IDFM:2436,2,310
IDFM:419933,IDFM:15740,2,310
IDFM:30922,IDFM:30923,2,60
IDFM:23454,IDFM:34172,2,375
IDFM:40408,IDFM:36159,2,207
IDFM:463765,IDFM:463187,2,296
IDFM:411266,IDFM:30906,2,60
IDFM:19208,IDFM:18841,2,60
IDFM:36849,IDFM:25486,2,344
IDFM:6591,IDFM:6586,2,286
IDFM:31150,IDFM:31151,2,269
IDFM:27347,IDFM:30090,2,125
IDFM:478947,IDFM:477253,2,125
IDFM:472849,IDFM:29156,2,155
IDFM:38976,IDFM:38974,2,201
IDFM:492812,IDFM:494313,2,175
IDFM:15456,IDFM:15457,2,60
IDFM:37850,IDFM:18239,2,180
IDFM:27758,IDFM:39665,2,264
IDFM:30654,IDFM:411728,2,112
IDFM:486516,IDFM:495848,2,66
IDFM:22544,IDFM:18926,2,183
IDFM:monomodalStopPlace:43246,IDFM:monomodalStopPlace:473420,2,40
IDFM:10076,IDFM:26814,2,354
IDFM:483302,IDFM:40428,2,298
IDFM:4094,IDFM:32876,2,245
IDFM:2639,IDFM:2642,2,366
IDFM:5757,IDFM:35635,2,376
IDFM:9079,IDFM:5493,2,320
IDFM:monomodalStopPlace:46886,IDFM:monomodalStopPlace:473349,2,53
IDFM:492966,IDFM:494363,2,119
IDFM:17487,IDFM:17460,2,60
IDFM:474142,IDFM:22735,2,84
IDFM:27304,IDFM:462294,2,260
IDFM:425547,IDFM:9829,2,60
IDFM:11145,IDFM:11144,2,243
IDFM:412423,IDFM:22489,2,294
IDFM:monomodalStopPlace:47920,IDFM:487917,2,373
IDFM:488462,IDFM:28836,2,317
IDFM:28267,IDFM:29968,2,163
IDFM:415291,IDFM:28918,2,60
IDFM:463244,IDFM:474138,2,329
IDFM:14033,IDFM:14050,2,122
IDFM:27652,IDFM:27651,2,85
IDFM:4316,IDFM:4318,2,283
IDFM:491972,IDFM:486659,2,351
IDFM:41924,IDFM:36199,2,60
IDFM:22095,IDFM:41773,2,310
IDFM:28015,IDFM:28013,2,380
IDFM:10885,IDFM:10884,2,60
IDFM:18602,IDFM:18603,2,130
IDFM:22734,IDFM:470833,2,153
IDFM:487007,IDFM:487004,2,132
IDFM:29829,IDFM:2290,2,368
IDFM:480382,IDFM:34104,2,178
IDFM:19774,IDFM:19773,2,296
IDFM:8753,IDFM:8764,2,222
IDFM:491246,IDFM:38963,2,171
IDFM:monomodalStopPlace:43207,IDFM:41446,2,221
IDFM:4511,IDFM:4509,2,366
IDFM:4988,IDFM:488009,2,323
IDFM:monomodalStopPlace:473377,IDFM:19803,2,378
IDFM:29466,IDFM:38777,2,303
IDFM:37556,IDFM:41515,2,110
IDFM:5404,IDFM:5403,2,60
IDFM:22902,IDFM:3206,2,60
IDFM:27924,IDFM:27945,2,120
IDFM:40826,IDFM:474369,2,296
IDFM:23093,IDFM:13250,2,227
IDFM:40657,IDFM:21229,2,188
IDFM:28352,IDFM:25472,2,350
IDFM:2151,IDFM:26609,2,467
IDFM:463141,IDFM:37119,2,225
IDFM:8084,IDFM:8085,2,116
IDFM:5549,IDFM:5557,2,377
IDFM:13071,IDFM:485088,2,79
IDFM:24431,IDFM:491720,2,361
IDFM:426417,IDFM:25666,2,369
IDFM:33115,IDFM:463734,2,294
IDFM:16505,IDFM:16211,2,272
IDFM:monomodalStopPlace:463857,IDFM:28238,2,375
IDFM:12789,IDFM:20381,2,170
IDFM:485277,IDFM:495042,2,60
IDFM:30122,IDFM:493653,2,103
IDFM:29303,IDFM:29287,2,368
IDFM:23646,IDFM:28258,2,364
IDFM:40579,IDFM:25504,2,302
IDFM:415376,IDFM:415377,2,71
IDFM:34249,IDFM:34259,2,372
IDFM:485170,IDFM:485179,2,148
IDFM:22376,IDFM:41777,2,357
IDFM:5669,IDFM:5670,2,60
IDFM:33207,IDFM:33209,2,329
IDFM:415096,IDFM:monomodalStopPlace:43186,2,265
IDFM:6596,IDFM:6597,2,60
IDFM:7892,IDFM:28768,2,344
IDFM:31909,IDFM:31934,2,117
IDFM:29192,IDFM:23135,2,134
IDFM:491575,IDFM:491573,2,60
IDFM:493680,IDFM:493518,2,60
IDFM:14542,IDFM:413341,2,73
IDFM:24628,IDFM:27478,2,348
IDFM:24253,IDFM:28428,2,235
IDFM:426067,IDFM:32443,2,109
IDFM:420602,IDFM:40790,2,374
IDFM:24993,IDFM:412308,2,334
IDFM:488585,IDFM:9066,2,351
IDFM:33142,IDFM:491823,2,60
IDFM:4818,IDFM:4819,2,60
IDFM:37590,IDFM:22126,2,359
IDFM:22087,IDFM:482774,2,277
IDFM:34836,IDFM:34797,2,376
IDFM:14339,IDFM:14340,2,60
IDFM:12295,IDFM:12296,2,121
IDFM:414767,IDFM:23339,2,101
IDFM:25396,IDFM:monomodalStopPlace:45419,2,377
IDFM:35830,IDFM:463709,2,88
